Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,Away_P1,Away_P2,Away_P3,Away_P4,Away_P5,Away_P6,Away_P7,Away_P8,Away_P9,Away_P10,Home_P1,Home_P2,Home_P3,Home_P4,Home_P5,Home_P6,Home_P7,Home_P8,Home_P9,Home_P10,Diff_P1,Diff_P2,Diff_P3,Diff_P4,Diff_P5,Diff_P6,Diff_P7,Diff_P8,Diff_P9,Diff_P10
Thu Apr 29 2021,7:00p,Dallas Mavericks,,Detroit Pistons,,,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,3.82,2.85,1.25,1.1,1.89,1.27,1.98,2.22,2.19,2.21
Thu Apr 29 2021,7:00p,Brooklyn Nets,,Indiana Pacers,,,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,6.62,6.12,2.35,2.57,-0.95,-1.6,-1.44,-1.24,-0.49,1.97
Thu Apr 29 2021,8:00p,Milwaukee Bucks,,Houston Rockets,,,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,6.77,2.13,2.49,2.22,2.3,2.18,-0.91,-0.92,0.05,3.61
Thu Apr 29 2021,8:00p,Golden State Warriors,,Minnesota Timberwolves,,,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,5.56,0.68,0.13,0.1,0.49,0.26,-0.35,0.59,-0.61,2.26
Thu Apr 29 2021,9:00p,Toronto Raptors,,Denver Nuggets,,,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,-0.87,1.21,0.5,0.51,1.46,1.14,0.92,0.93,2.68,-0.43
Thu Apr 29 2021,9:00p,New Orleans Pelicans,,Oklahoma City Thunder,,,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,1.92,1,1.26,1.1,0.73,1.52,0.53,1.44,1.93,0.58
Fri Apr 30 2021,7:00p,Atlanta Hawks,,Philadelphia 76ers,,,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,-1.39,-1.18,-0.93,0.34,0.74,0.68,0.76,-0.26,0.41,-0.76
Fri Apr 30 2021,7:30p,San Antonio Spurs,,Boston Celtics,,,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,-2.28,-2.08,-1.69,-0.98,-1.54,-0.1,0.31,0.58,0.72,1.15
Fri Apr 30 2021,7:30p,Washington Wizards,,Cleveland Cavaliers,,,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,1.4,1.71,1.4,1.14,1.1,1.88,-0.25,-0.49,1.54,0.57
Fri Apr 30 2021,8:00p,Portland Trail Blazers,,Brooklyn Nets,,,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,-4.86,-5.13,-1.2,-1.91,-0.66,-0.42,-0.52,-0.14,0.08,-0.71
Fri Apr 30 2021,8:00p,Orlando Magic,,Memphis Grizzlies,,,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,0.17,-1.23,-0.32,-0.33,-0.7,-0.54,-0.91,-2.51,-0.42,0.17
Fri Apr 30 2021,9:00p,Milwaukee Bucks,,Chicago Bulls,,,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,9.81,3.42,3.07,2.83,3.01,2.48,-0.82,-0.74,0.59,0.94
Fri Apr 30 2021,10:00p,Utah Jazz,,Phoenix Suns,,,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,-0.43,0.27,-0.4,0.07,-0.01,1.38,1.4,0.43,-0.42,-1.78
Fri Apr 30 2021,10:30p,Sacramento Kings,,Los Angeles Lakers,,,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,-8.15,-1.11,-2.52,-2.63,-2.64,-2.47,-2.25,-0.42,-0.2,0.01
Sat May 1 2021,7:00p,Detroit Pistons,,Charlotte Hornets,,,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,0.35,-1.51,-0.77,0.52,-0.36,0.2,-0.54,-0.11,0.25,-0.98
Sat May 1 2021,7:30p,Golden State Warriors,,Houston Rockets,,,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,4.47,1.3,0.88,0.49,0.5,0.6,-0.11,-0.22,-0.59,1.18
Sat May 1 2021,8:00p,Chicago Bulls,,Atlanta Hawks,,,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,-1.93,-1.61,-1.56,-1.51,-1.18,-0.9,-0.9,0.55,-0.02,0.69
Sat May 1 2021,8:00p,Miami Heat,,Cleveland Cavaliers,,,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,2.19,2.98,2.57,1.35,0.45,0.96,0.63,0.73,2.53,2.6
Sat May 1 2021,8:00p,New Orleans Pelicans,,Minnesota Timberwolves,,,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,0.85,-0.01,0.27,0.2,0.12,0.25,-0.83,0.16,0.18,2.78
Sat May 1 2021,8:00p,Indiana Pacers,,Oklahoma City Thunder,,,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,0.01,0.26,0.77,0.61,0.64,1.56,1.79,2.19,2.18,0.3
Sat May 1 2021,8:00p,Memphis Grizzlies,,Orlando Magic,,,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,-0.17,1.23,0.32,0.33,0.7,0.54,0.91,2.51,0.42,-0.17
Sat May 1 2021,9:00p,Washington Wizards,,Dallas Mavericks,,,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,-3.24,-1.43,0.02,-0.14,-0.19,0.33,-1.93,-2.41,-2.74,-2.27
Sat May 1 2021,10:00p,Denver Nuggets,,Los Angeles Clippers,,,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,0.98,-0.67,-0.66,-0.29,-1.88,-1.35,-1.05,-1.51,-2.04,-0.75
Sat May 1 2021,10:00p,Toronto Raptors,,Utah Jazz,,,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,1.14,0.35,-0.04,0.92,0.38,0.1,-0.28,0.24,1.41,-1.08
Sun May 2 2021,3:30p,Brooklyn Nets,,Milwaukee Bucks,,,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,-2.3,3.86,0.39,0.45,-3.21,-3.15,0.14,-0.22,-0.09,-0.22
Sun May 2 2021,7:30p,Portland Trail Blazers,,Boston Celtics,,,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,-0.73,-0.67,0.01,-0.04,-2.33,-1.21,-0.76,0.21,0.52,0.09
Sun May 2 2021,8:00p,Miami Heat,,Charlotte Hornets,,,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,1.72,1.18,1.67,1.69,0.69,0.88,0.39,0.92,0.69,0.99
Sun May 2 2021,8:00p,Sacramento Kings,,Dallas Mavericks,,,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,-4.85,-1.82,-1.63,-1.59,-1.54,-0.87,-1,-1.13,-0.92,-0.31
Sun May 2 2021,8:00p,New York Knicks,,Houston Rockets,,,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,-2.53,-0.57,-0.49,-0.58,-1.03,-0.52,-0.28,-1.02,-0.04,1.67
Sun May 2 2021,8:00p,Phoenix Suns,,Oklahoma City Thunder,,,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,3.13,1.48,2.1,0.83,0.94,0.44,0.88,1.83,2.47,3.3
Sun May 2 2021,8:00p,Philadelphia 76ers,,San Antonio Spurs,,,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,2.22,2.05,1.93,0.74,0.51,0.2,0.27,0.44,-1.17,-1
Sun May 2 2021,10:00p,Toronto Raptors,,Los Angeles Lakers,,,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,-4.37,0.68,-0.33,-0.42,-0.87,-0.98,-0.89,0.51,0.75,-1.9
Mon May 3 2021,7:00p,Orlando Magic,,Detroit Pistons,,,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,0.11,0.68,0.77,0.27,0.86,0.66,1.08,-0.43,-0.69,0.49
Mon May 3 2021,7:00p,Indiana Pacers,,Washington Wizards,,,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,-1.66,-0.44,-0.35,-0.45,-0.25,-0.07,2.08,1.9,1.49,-0.09
Mon May 3 2021,7:30p,Golden State Warriors,,New Orleans Pelicans,,,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,4.71,0.69,-0.14,-0.1,0.37,0.01,0.48,0.43,-0.79,-0.52
Mon May 3 2021,8:00p,Portland Trail Blazers,,Atlanta Hawks,,,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,0.72,0.54,0.7,-0.14,-2.04,-1.99,-2.1,-0.55,0.56,0.7
Mon May 3 2021,9:00p,Philadelphia 76ers,,Chicago Bulls,,,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,3.32,2.79,2.49,1.17,0.44,0.22,0.14,-0.29,-0.39,0.07
Mon May 3 2021,9:00p,New York Knicks,,Memphis Grizzlies,,,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,-1.4,-1.37,-1.19,-0.77,-1.18,-0.82,-0.81,-1.49,0.72,-0.22
Mon May 3 2021,10:00p,Denver Nuggets,,Los Angeles Lakers,,,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,-3.5,-0.53,-0.83,-0.93,-2.33,-2.12,-1.81,-0.42,-1.93,-1.47
Mon May 3 2021,10:00p,San Antonio Spurs,,Utah Jazz,,,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,-2.48,-1.91,-1.48,-0.57,-1.11,-1.17,-1.38,-1.08,-0.08,1.1
Tue May 4 2021,7:00p,Phoenix Suns,,Cleveland Cavaliers,,,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,2.86,2.49,2.38,0.91,1.15,0.69,0.92,1.05,3.32,3.48
Tue May 4 2021,7:00p,Charlotte Hornets,,Detroit Pistons,,,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,-0.35,1.51,0.77,-0.52,0.36,-0.2,0.54,0.11,-0.25,0.98
Tue May 4 2021,7:30p,Brooklyn Nets,,Milwaukee Bucks,,,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,-2.3,3.86,0.39,0.45,-3.21,-3.15,0.14,-0.22,-0.09,-0.22
Tue May 4 2021,8:00p,Dallas Mavericks,,Miami Heat,,,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,2.45,0.16,-1.19,-0.07,0.84,0.59,1.05,1.19,1.75,0.24
Tue May 4 2021,8:00p,Golden State Warriors,,New Orleans Pelicans,,,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,4.71,0.69,-0.14,-0.1,0.37,0.01,0.48,0.43,-0.79,-0.52
Tue May 4 2021,8:00p,Sacramento Kings,,Oklahoma City Thunder,,,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,0.06,0.31,-0.53,-0.39,-0.46,0.43,0.64,1.57,2.51,2.35
Tue May 4 2021,10:00p,Toronto Raptors,,Los Angeles Clippers,,,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,0.11,0.54,-0.16,0.22,-0.42,-0.21,-0.13,-0.58,0.64,-1.18
Wed May 5 2021,7:00p,Boston Celtics,,Orlando Magic,,,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,1.3,1.96,1.29,0.94,1.31,0.06,-0.15,0.55,0.7,0.53
Wed May 5 2021,7:30p,Portland Trail Blazers,,Cleveland Cavaliers,,,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,1.5,2.26,2.2,1.35,-0.76,-0.21,-0.13,0.03,2.62,1.74
Wed May 5 2021,8:00p,Phoenix Suns,,Atlanta Hawks,,,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,2.08,0.77,0.88,-0.58,-0.13,-1.09,-1.05,0.47,1.26,2.44
Wed May 5 2021,8:00p,Philadelphia 76ers,,Houston Rockets,,,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,0.28,1.5,1.91,0.56,-0.27,-0.08,0.05,-0.47,-0.93,2.74
Wed May 5 2021,8:00p,Sacramento Kings,,Indiana Pacers,,,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,0.05,0.05,-1.3,-1,-1.1,-1.13,-1.15,-0.62,0.33,2.05
Wed May 5 2021,8:00p,Washington Wizards,,Milwaukee Bucks,,,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,-7.26,-1.82,-1.61,-1.67,-2.01,-1.48,-0.5,-0.88,-1.09,-2.1
Wed May 5 2021,8:00p,Memphis Grizzlies,,Minnesota Timberwolves,,,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,-0.04,0.18,-0.05,-0.2,0.14,-0.04,0.29,1.28,-0.78,2.97
Wed May 5 2021,9:00p,New York Knicks,,Denver Nuggets,,,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,-5.08,-1.07,-1.41,-1.38,-0.28,-0.37,-0.24,-0.5,0.91,-0.32
Wed May 5 2021,9:00p,San Antonio Spurs,,Utah Jazz,,,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,-2.48,-1.91,-1.48,-0.57,-1.11,-1.17,-1.38,-1.08,-0.08,1.1
Thu May 6 2021,7:00p,Chicago Bulls,,Charlotte Hornets,,,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,-1.62,-1.69,-0.96,0.32,0.34,0.8,0.83,1.32,0.2,0.12
Thu May 6 2021,7:30p,Brooklyn Nets,,Dallas Mavericks,,,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,1.72,4.25,2.02,1.98,-1.39,-1.34,-1.29,-1.75,-1.74,-0.39
Thu May 6 2021,7:30p,Washington Wizards,,Toronto Raptors,,,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,-2.17,-1.4,-0.54,-0.76,-0.42,-0.29,-2.29,-2.21,-2.77,-0.05
Thu May 6 2021,8:00p,Memphis Grizzlies,,Detroit Pistons,,,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,-0.06,1.91,1.09,0.6,1.56,1.2,1.99,2.08,-0.27,0.32
Thu May 6 2021,8:00p,Atlanta Hawks,,Indiana Pacers,,,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,1.04,0.45,0.45,0.8,0.43,-0.03,0.14,-0.83,-0.97,0.56
Thu May 6 2021,10:00p,Oklahoma City Thunder,,Golden State Warriors,,,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,-6.63,-1.69,-1.12,-1,-1.1,-1.53,-1.01,-1.87,-1.14,-0.06
Thu May 6 2021,10:00p,Los Angeles Lakers,,Los Angeles Clippers,,,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,4.48,-0.14,0.17,0.64,0.45,0.77,0.76,-1.09,-0.11,0.72
Fri May 7 2021,7:00p,New Orleans Pelicans,,Philadelphia 76ers,,,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,-0.52,-0.89,-0.89,0.03,0.4,0.67,-0.64,-0.18,1.13,-1.04
Fri May 7 2021,7:30p,Boston Celtics,,Chicago Bulls,,,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,3.38,2.82,2.25,1.41,1.47,0.12,-0.44,-1.31,0.06,-0.08
Fri May 7 2021,8:00p,Orlando Magic,,Charlotte Hornets,,,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,0.46,-0.83,0,0.79,0.5,0.86,0.54,-0.54,-0.44,-0.49
Fri May 7 2021,8:00p,Minnesota Timberwolves,,Miami Heat,,,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,-1.39,-0.96,-1.3,-0.37,0.37,0.56,0.77,-0.23,0.07,-4.62
Fri May 7 2021,8:00p,Houston Rockets,,Milwaukee Bucks,,,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,-6.77,-2.13,-2.49,-2.22,-2.3,-2.18,0.91,0.92,-0.05,-3.61
Fri May 7 2021,8:30p,Cleveland Cavaliers,,Dallas Mavericks,,,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,-4.64,-3.14,-1.38,-1.28,-1.29,-1.55,-1.68,-1.92,-4.28,-2.84
Fri May 7 2021,10:00p,New York Knicks,,Phoenix Suns,,,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,-3.5,-1.66,-2.35,-0.9,-1.37,-0.03,-0.04,-0.76,-0.78,-2.75
Fri May 7 2021,10:00p,Los Angeles Lakers,,Portland Trail Blazers,,,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,6.44,0.17,0.07,0.97,3.15,3.36,3.06,1.18,0.94,0.78
Fri May 7 2021,10:00p,San Antonio Spurs,,Sacramento Kings,,,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,0.16,-0.47,0.75,0.72,0.28,0.22,0.26,-0.39,-0.54,0.27
Fri May 7 2021,10:00p,Denver Nuggets,,Utah Jazz,,,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,2.01,-0.86,-0.54,0.41,-1.08,-1.04,-1.2,-0.69,-1.27,-0.65
Sat May 8 2021,7:00p,Washington Wizards,,Indiana Pacers,,,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,1.66,0.44,0.35,0.45,0.25,0.07,-2.08,-1.9,-1.49,0.09
Sat May 8 2021,7:00p,Detroit Pistons,,Philadelphia 76ers,,,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,-1.35,-2.61,-2.3,-0.97,-1.14,-0.82,-1.51,-1.14,0.44,-1.17
Sat May 8 2021,7:30p,Memphis Grizzlies,,Toronto Raptors,,,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,-2.81,-0.91,-0.72,-1.12,-0.56,-0.69,-0.35,0.06,-2.49,0.33
Sat May 8 2021,10:00p,Brooklyn Nets,,Denver Nuggets,,,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,1.92,5.49,1.96,1.87,-0.16,-0.82,-0.73,-0.62,0.91,1.4
Sat May 8 2021,10:00p,Oklahoma City Thunder,,Golden State Warriors,,,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,-6.63,-1.69,-1.12,-1,-1.1,-1.53,-1.01,-1.87,-1.14,-0.06
Sat May 8 2021,10:00p,San Antonio Spurs,,Portland Trail Blazers,,,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,-1.55,-1.41,-1.7,-0.94,0.79,1.11,1.07,0.37,0.2,1.06
Sat May 8 2021,10:00p,Houston Rockets,,Utah Jazz,,,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,-0.54,-1.36,-1.46,-0.39,-0.33,-0.89,-1.16,-0.17,-0.32,-2.64
Sun May 9 2021,1:00p,Miami Heat,,Boston Celtics,,,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,-0.04,0.05,0.38,-0.04,-1.12,-0.04,0,0.91,0.43,0.95
